entrezID,CHO_Core_1,CHO_Core_2,CHO_Core_6,CHO_Core_8,CHO_Core_9,CHO_Core_10,CHO_Core_11,CHO_Core_12,CHO_Core_13,CHO_Core_14,CHO_Core_15,CHO_Core_16,CHO_Core_17,CHO_Core_18
100682529,3.32201207742838,3.4607133006697,3.45680334124574,2.83270093742861,3.82977731151754,3.83340632303047,3.73818528052661,4.2541478894693,3.30591270749333,3.35804723883756,3.48799773832875,2.08353083582794,3.5956705433813,3.637344216462
100682535,0,0.144937684366261,0,0.0729939971057632,0.0729939971057632,0,0,0.0729939971057632,0,0,0,0,0.0729939971057632,0
100689019,0.812594647488875,1.2891455465105,0.422786940140315,0.422786940140315,0.556128175551122,0.936057710440732,1.40150982577079,0.749700736454573,0.489902041801019,0.215860859326044,0.87470724748166,0.422786940140315,0.285792069199743,0.686005607567425
100689020,3.60738289092314,3.88648366384234,4.28236118331622,3.77344018504099,3.03180679500759,3.11074732420683,4.04985142496425,4.56624444657385,3.52223925522264,3.27582205258111,3.42162126825144,1.49601767052807,2.92070327448474,2.87008542089181
100689022,3.0674520555919,3.1290364118489,2.97362949632101,2.70337690634302,4.24854171630959,3.96329783261637,4.19113042356827,4.33744834231383,3.45482482372893,3.11882488386481,3.34856996272525,2.31069498235382,3.84094466126966,3.34856996272525
100689023,4.30418284681386,4.62432265097732,4.42664984960039,2.81483993713477,3.56310603640428,3.56310603640428,3.55511151665635,3.82000042566866,3.45816676016063,3.08569919284577,3.45000254094524,1.7543167438475,2.73063586207265,2.59676637137926
100689025,3.65930846370318,4.04706464850017,3.36233487661203,2.3359877582021,6.33157967450036,6.7968791623483,5.54316692164019,5.92541020928191,4.09670891560307,3.95290815472675,3.86594944116741,3.52869072964229,5.29929651185438,5.19866203856709
100689028,10.4817712123319,11.2261012975111,7.80966735538174,6.61981314999861,14.7477782508694,15.5686593830891,12.9783097207453,14.1381826683657,17.1350728880104,18.1582181894885,17.0908698398294,15.8046639478392,18.0476040208372,18.4990439474952
100689030,3.46264216236896,3.95071455922449,3.88478781770824,2.97772858988568,2.77475511007257,3.14208100520452,3.48425825367917,3.66084809352571,3.674709488542,3.73661457330985,4.09912622892598,1.9671713198596,3.77746288453488,3.53433532020178
100689031,3.66799293444027,3.90590830666447,3.7084399962997,2.48192176904696,3.27381906534996,3.07968205149031,3.57232426029262,4.05845327759239,3.53075632491576,3.17022127895952,3.95727548015125,2.3953716356717,3.8278543149601,3.55850664391885
100689034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100689036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100689038,3.2566370565198,3.2482913019741,3.26496890395156,2.6027880904125,3.864411270348,3.93407508320704,3.95224748119641,3.83849899659366,3.45286661894845,3.52055821029158,3.47686255142439,2.44836760065095,3.87547555305047,3.5086790328518
