1.5759,1.5268,1.5432,1.3193,1.3621,1.2812
1.4776,1.4717,1.4897,0.8845,0.8746,1.1303
1.127,1.1257,1.1222,1.622,1.6124,1.6207
0.91211,1.2727,1.0623,1.4835,1.4915,1.1861
3.372,3.4275,3.3977,3.2647,3.4266,3.2251
1.4217,1.3955,1.3879,1.5409,1.5119,1.5113
2.2434,1.9891,2.3584,2.0901,1.8991,2.0899
1.1985,1.1825,1.1746,1.1512,1.1403,1.0818
1.6596,1.8228,1.2482,1.3122,2.0262,1.1584
1.1568,1.1576,1.148,1.1551,1.1693,1.1444
1.3453,1.848,1.3217,1.8162,2.0526,1.2466
2.7898,1.8606,1.8684,2.1178,2.5277,1.6389
2.0058,1.9476,1.6297,0.85366,1.1461,1.1672
1.7069,1.6693,1.9058,1.5301,1.3382,1.506
1.4768,1.4476,1.3608,1.4777,0.86882,1.0845
1.6679,1.6324,1.5554,1.6525,1.1018,1.2951
1.608,1.4565,1.5789,1.2061,1.1597,1.1848
